set_id;reference_yt_id;yt_id;seed;sample_group;label;nlabel;ditto_pred;re-move_pred;has_crema;has_cqt_20;has_cqt_ch;in_datacos;in_shs100k_train;in_shs100k_val;in_shs100k_test
3484;MNcQnf7SL-A;c8v6HIzszjQ;False;DisAgrTxt;Non-Version;1;0.999804346381101;-0.09573366;True;True;True;False;False;False;False
3484;MNcQnf7SL-A;k3mrpVwpeFY;False;MutUnc;Non-Version;1;0.466410995609681;0.16634761;True;True;True;False;False;False;False
3484;MNcQnf7SL-A;xQVsBZY8G_I;False;DisAgrMus;Non-Version;1;0.0006428720423178;0.26467144;True;True;True;False;False;False;False
3484;MNcQnf7SL-A;yxL-SD5zejM;False;DisAgrTxt;Non-Version;1;0.999804337333056;-0.108655415;True;True;True;False;False;False;False
3521;beTsDOBRs8I;-tJYN-eG1zk;False;MutUnc;Non-Version;1;0.493169032398324;0.07013874;True;True;True;False;True;False;False
3521;beTsDOBRs8I;INhyNJZwCnU;False;DisAgrTxt;Non-Version;1;0.999338460668457;-0.09434629;True;True;True;False;False;False;False
3521;beTsDOBRs8I;OhOoz7hMEWI;False;DisAgrTxt;Non-Version;1;0.99980454002086;-0.042867105;True;True;True;False;False;False;False
3521;beTsDOBRs8I;WWhu2sTAgO0;False;DisAgrMus;Version;2;0.0061540608834865;0.49461135;True;True;True;False;False;False;False
3521;beTsDOBRs8I;__HPfmvaWRw;False;MutUnc;Non-Version;1;0.278463072655088;0.31462178;True;True;True;False;False;False;False
3521;beTsDOBRs8I;bpNw7jYkbVc;False;MutUnc;Non-Version;1;0.491666094226205;0.24339375;True;True;True;False;False;False;False
3521;beTsDOBRs8I;h3Yrhv33Zb8;False;DisAgrMus;Non-Version;1;0.0006170689038694;0.27283603;True;True;True;False;False;False;False
3521;beTsDOBRs8I;qywfSdMxET4;False;DisAgrMus;Version;2;0.0006138116972104;0.42888877;True;True;True;False;False;False;False
3521;beTsDOBRs8I;vFzzsyiBw58;False;DisAgrTxt;Non-Version;1;0.999802372081923;-0.049505915;True;True;True;False;False;False;False
3558;kieGY9dXDyM;6CEIXOtcyrM;False;MutUnc;Version;2;0.976494950474092;0.35870063;True;True;True;False;False;False;False
3558;kieGY9dXDyM;9m7tPikH0UA;False;DisAgrTxt;Non-Version;1;0.999687619687851;-0.096459575;True;True;True;False;False;False;False
3558;kieGY9dXDyM;GZNJFrb0IGo;False;MutUnc;Non-Version;1;0.926072175787148;0.3010467;True;True;True;False;False;False;False
3558;kieGY9dXDyM;H0XyNfZj5Xs;False;MutUnc;Non-Version;1;0.839383071431061;0.37047827;True;True;True;False;False;False;False
3558;kieGY9dXDyM;LXY_HIU9CwQ;False;DisAgrTxt;No Music;0;0.999792522253138;-0.07702014;True;True;True;False;False;False;False
3558;kieGY9dXDyM;Muty0wRsH90;False;MutUnc;Non-Version;1;0.837377986561379;0.40144825;True;True;True;False;False;False;False
3558;kieGY9dXDyM;OmLNs6zQIHo;False;MutUnc;Non-Version;1;0.835223237112766;0.33395684;True;True;True;False;False;False;False
3558;kieGY9dXDyM;n9aL0otZalc;False;MutUnc;Non-Version;1;0.922852636292752;0.41716146;True;True;True;False;False;False;False
3558;kieGY9dXDyM;rJ1SMhOJU2g;False;DisAgrTxt;No Music;0;0.999801552199656;-0.07469606;True;True;True;False;False;False;False
3584;01Kb94g3_Dg;-iWgjM2SJMI;False;DisAgrTxt;Version;2;0.99980476651393;-0.053427164;True;True;True;False;False;False;False
3584;01Kb94g3_Dg;C6jyn_RLUKQ;False;DisAgrMus;Non-Version;1;0.0006138226663798;0.270458;True;True;True;False;False;False;False
3584;01Kb94g3_Dg;KCBS5EtszYI;False;DisAgrMus;Non-Version;1;0.0006199891856363;0.2940813;True;True;True;False;False;False;False
3584;01Kb94g3_Dg;NR-H2uFCQls;False;MutUnc;Non-Version;1;0.317177780998107;0.22060792;True;True;True;False;False;False;False
3584;01Kb94g3_Dg;We4QQCMwyrg;False;DisAgrMus;Non-Version;1;0.0006139170093232;0.2642489;True;True;True;False;False;False;False
3584;01Kb94g3_Dg;Y0may3fIO5Q;False;DisAgrTxt;Non-Version;1;0.999804719970182;-0.038822208;True;True;True;False;False;False;False
3584;01Kb94g3_Dg;m8IbRIfcyIc;False;MutUnc;Non-Version;1;0.432611872832523;0.111306846;True;True;True;False;False;False;False
3584;01Kb94g3_Dg;m9fWu0TJuaM;False;DisAgrTxt;Version;2;0.999804611573354;0.0001503136;True;True;True;False;False;False;False
3584;01Kb94g3_Dg;zoXLKgX0MgU;False;MutUnc;Non-Version;1;0.33777996217967;0.21904182;True;True;True;False;False;False;False
3735;Yh1vRnp46zQ;H9tEvfIsDyo;False;DisAgrMus;Non-Version;1;0.0006147668946744;0.39156994;True;True;True;False;False;False;False
3735;Yh1vRnp46zQ;XP3DYae9ato;False;DisAgrTxt;Non-Version;1;0.999804488296697;-0.005581822;True;True;True;False;False;False;False
3735;Yh1vRnp46zQ;YfUt_zEHSds;False;MutUnc;Non-Version;1;0.38768445777204;0.24006268;True;True;True;False;False;False;False
3735;Yh1vRnp46zQ;kwEZRPkAAu8;False;MutUnc;Non-Version;1;0.414140253569544;0.1628874;True;True;True;False;False;False;False
3735;Yh1vRnp46zQ;s1cvuLcCgWg;False;DisAgrTxt;Version;2;0.999804358133608;-0.031152023;True;True;True;False;False;False;False
3735;Yh1vRnp46zQ;sgeJgWg_72w;False;DisAgrMus;Version;2;0.0006405603665744;0.48963198;True;True;True;False;False;False;False
3735;Yh1vRnp46zQ;tA7iy_-ZdkY;False;MutUnc;Version;2;0.506628694915068;0.1761987;True;True;True;False;False;False;False
3735;Yh1vRnp46zQ;whdtkmMk7gg;False;DisAgrMus;Non-Version;1;0.0006154822877234;0.3757851;True;True;True;False;False;False;False
3735;Yh1vRnp46zQ;xFgMHlYeG3Y;False;DisAgrTxt;Version;2;0.999804463221864;-0.029045183;True;True;True;False;False;False;False
3780;YEfJfkwl3Sw;-vn6QdqxK3g;False;MutUnc;Non-Version;1;0.560073617303375;0.23113409;True;True;True;False;False;False;False
3780;YEfJfkwl3Sw;3dg9b3_Hals;False;DisAgrMus;Version;2;0.0006310329247368;0.5588978;True;True;True;False;False;False;False
3780;YEfJfkwl3Sw;7I9-w_iqwYg;False;DisAgrTxt;Version;2;0.999804469001479;0.020544378;True;True;True;False;False;False;False
3780;YEfJfkwl3Sw;KmIkJgHISMo;False;MutUnc;Non-Version;1;0.511241024198491;0.25330675;True;True;True;False;False;False;False
3780;YEfJfkwl3Sw;TDe1DqxwJoc;False;DisAgrMus;Non-Version;1;0.021441050014048;0.3906719;True;True;True;False;False;False;False
3780;YEfJfkwl3Sw;ZgalAdgEd-E;False;DisAgrMus;Non-Version;1;0.0009668505506121;0.3720403;True;True;True;False;False;False;False
3780;YEfJfkwl3Sw;_jfyEuVyTM4;False;MutUnc;Non-Version;1;0.491421554184733;0.17925784;True;True;True;False;False;False;False
3780;YEfJfkwl3Sw;bg6eORshS_M;False;DisAgrTxt;Version;2;0.999804427981163;-0.029108578;True;True;True;False;False;False;False
3780;YEfJfkwl3Sw;wTLjssYFXBQ;False;DisAgrTxt;Version;2;0.999801885036833;-0.0022055195;True;True;True;False;False;False;False
3792;QdcxG65szNU;A9fQPzZ1-hg;False;MutUnc;Non-Version;1;0.572399946932072;0.2820455;True;True;True;False;False;False;False
3792;QdcxG65szNU;CjJgVHIdmqw;False;MutUnc;Non-Version;1;0.346821449967468;0.39314848;True;True;True;False;False;False;False
3792;QdcxG65szNU;LyFfVc4ZTxk;False;DisAgrTxt;Version;2;0.999804697345914;-0.022202607;True;True;True;False;False;False;False
3792;QdcxG65szNU;WfmXJuurKH8;False;DisAgrMus;Non-Version;1;0.0006190062623895;0.45797333;True;True;True;False;False;False;False
3792;QdcxG65szNU;dkNfNR1WYMY;False;DisAgrMus;Non-Version;1;0.0006151535814782;0.44238314;True;True;True;False;False;False;False
3792;QdcxG65szNU;rOj9RJtkYH8;False;MutUnc;Non-Version;1;0.511988491154008;0.43164235;True;True;True;False;False;False;False
3792;QdcxG65szNU;rdYmKFcrzvg;False;DisAgrTxt;Version;2;0.999804533497846;-0.014786225;True;True;True;False;False;False;False
3792;QdcxG65szNU;woca_kymxjM;False;DisAgrTxt;Version;2;0.999804328191307;0.016970377;True;True;True;False;False;False;False
3792;QdcxG65szNU;z-11zoVnHSQ;False;DisAgrMus;Non-Version;1;0.0006468163710767;0.49975178;True;True;True;False;False;False;False
3828;qrO4YZeyl0I;0gDvR1sZ6I4;False;DisAgrMus;Non-Version;1;0.0396605637305669;0.32596377;True;True;True;False;False;False;False
3828;qrO4YZeyl0I;9aIBy-t2Lg8;False;DisAgrMus;Version;2;0.0007008551996438;0.71963304;True;True;True;False;False;False;False
3828;qrO4YZeyl0I;HmrRv7uQaEQ;False;DisAgrTxt;Version;2;0.999802403736539;-0.10921459;True;True;True;False;False;False;False
3828;qrO4YZeyl0I;Shk2n-4YkCU;False;DisAgrTxt;Version;2;0.999108908943024;-0.108624145;True;True;True;False;False;False;False
3828;qrO4YZeyl0I;TxpqxIYfilA;False;DisAgrMus;Version;2;0.331877364397132;0.6702303;True;True;True;False;False;False;False
3828;qrO4YZeyl0I;mvxQYPR4lmU;False;MutUnc;Non-Version;1;0.377013046593898;0.29022887;True;True;True;False;False;False;False
3828;qrO4YZeyl0I;niO9mfiF-oo;False;MutUnc;Non-Version;1;0.511031792810496;0.12803444;True;True;True;False;False;False;False
3828;qrO4YZeyl0I;r5Z6uzczvjE;False;DisAgrTxt;No Music;0;0.999803313236161;-0.10222229;True;True;True;False;False;False;False
3828;qrO4YZeyl0I;wCVukDiRsNs;False;MutUnc;Non-Version;1;0.334113363951347;0.29786614;True;True;True;False;False;False;False
3909;4fndeDfaWCg;3-fe805xl1M;False;DisAgrMus;Version;2;0.000638669254771;0.607371;True;True;True;False;False;False;False
3909;4fndeDfaWCg;4-UwCHCmfZ4;False;DisAgrMus;Version;2;0.0006326558340441;0.7376147;True;True;True;False;False;False;False
3909;4fndeDfaWCg;4iWm-mUToDg;False;MutUnc;Non-Version;1;0.540784340476134;0.26733643;True;True;True;False;False;False;False
3909;4fndeDfaWCg;J47YIH1XCGE;False;MutUnc;Non-Version;1;0.535713421949314;0.2714178;True;True;True;False;False;False;False
3909;4fndeDfaWCg;T7gOHN9zw40;False;MutUnc;Non-Version;1;0.431848886985139;0.3896709;True;True;True;False;False;False;False
3909;4fndeDfaWCg;XWhUeAy35qc;False;DisAgrMus;Version;2;0.0006395229082891;0.7428035;True;True;True;False;False;False;False
3909;4fndeDfaWCg;jbvZGL-_thI;False;DisAgrTxt;No Music;0;0.999804416046364;-0.0067866715;True;True;True;False;False;False;False
3909;4fndeDfaWCg;lyFZPc-T5So;False;DisAgrTxt;Version;2;0.999804254108735;-0.0045822584;True;True;True;False;False;False;False
3909;4fndeDfaWCg;vPv5eIObAKs;False;DisAgrTxt;Version;2;0.999804184012386;-0.036554974;True;True;True;False;False;False;False
3913;iqb2zGGvEsI;4ZSVbrV4-Xs;False;MutUnc;Non-Version;1;0.443138666231613;0.13374725;True;True;True;False;False;False;False
3913;iqb2zGGvEsI;NlkXGul1FlM;False;DisAgrMus;Version;2;0.0163178266501257;0.6666182;True;True;True;False;False;False;False
3913;iqb2zGGvEsI;SgoZUHO4uMc;False;DisAgrTxt;Non-Version;1;0.999797769928499;-0.050267152;True;True;True;False;False;False;False
3913;iqb2zGGvEsI;YVlrhahj8G4;False;DisAgrTxt;Non-Version;1;0.999803077922608;-0.100781664;True;True;True;False;False;False;False
3913;iqb2zGGvEsI;ZQP5ydSKf6c;False;DisAgrMus;Version;2;0.0006429964317151;0.70205545;True;True;True;False;False;False;False
3913;iqb2zGGvEsI;hY73MQOpg-0;False;MutUnc;Non-Version;1;0.276582766834309;0.16401862;True;True;True;False;False;False;False
3913;iqb2zGGvEsI;oIb9QUGjdIc;False;DisAgrTxt;Non-Version;1;0.999802779811953;-0.11171377;True;True;True;False;False;False;False
3913;iqb2zGGvEsI;s3I8xKOzbqM;False;MutUnc;Non-Version;1;0.57082666135109;0.17240736;True;True;True;False;False;False;False
3913;iqb2zGGvEsI;vjJ45pJ26rc;False;DisAgrMus;Version;2;0.0015292339532539;0.73192674;True;True;True;False;False;False;False
3952;zLN3-j3WxFQ;-4zi1kri8FE;False;DisAgrMus;Version;2;0.0006183190397579;0.3940332;True;True;True;False;False;False;False
3952;zLN3-j3WxFQ;8x7Ta89QLo4;False;MutUnc;Non-Version;1;0.482514012591448;0.20457563;True;True;True;False;False;False;False
3952;zLN3-j3WxFQ;BV3FcAecXL0;False;DisAgrTxt;No Music;0;0.99980172837707;-0.014830866;True;True;True;False;False;False;False
3952;zLN3-j3WxFQ;SpOqG0O3zyY;False;DisAgrTxt;No Music;0;0.999240342801464;-0.017285394;True;True;True;False;False;False;False
3952;zLN3-j3WxFQ;dhZUsNJ-LQU;False;MutUnc;Non-Version;1;0.500272829058511;0.32478935;True;True;True;False;False;False;False
3952;zLN3-j3WxFQ;f8Pq4XJpRWo;False;DisAgrMus;Non-Version;1;0.0006142689119463;0.38261107;True;True;True;False;False;False;False
3952;zLN3-j3WxFQ;iclPqjdW8YI;False;DisAgrTxt;Non-Version;1;0.999804563688256;-0.013000718;True;True;True;False;False;False;False
3952;zLN3-j3WxFQ;k6UaM-AzANI;False;MutUnc;Non-Version;1;0.503215127082427;0.15612374;True;True;True;False;False;False;False
3952;zLN3-j3WxFQ;n-mq0uJ7rlM;False;DisAgrMus;Non-Version;1;0.0006144454512649;0.28469262;True;True;True;False;False;False;False
3972;WN7mdpRUTsA;3hfOwaG2glA;False;MutUnc;Non-Version;1;0.454529422516332;0.35374957;True;True;True;False;False;False;False
3972;WN7mdpRUTsA;4y33h81phKU;False;DisAgrMus;Non-Version;1;0.000623721717241;0.6314681;True;True;True;False;False;False;False
3972;WN7mdpRUTsA;6-1eZZMeSB8;False;MutUnc;Non-Version;1;0.4609880617261;0.33970743;True;True;True;False;False;False;False
3972;WN7mdpRUTsA;8KO_5JHxbCc;False;MutUnc;Non-Version;1;0.522585765578159;0.33843017;True;True;True;False;False;False;False
3972;WN7mdpRUTsA;Lql0eS1X2oo;False;DisAgrTxt;No Music;0;0.9998027869576;-0.095842816;True;True;True;False;False;False;False
3972;WN7mdpRUTsA;V6tWGAk65mc;False;DisAgrMus;Version;2;0.0006301027625041;0.7506082;True;True;True;False;False;False;False
3972;WN7mdpRUTsA;_1jL8A20H_k;False;DisAgrMus;Non-Version;1;0.0006264271391398;0.48477954;True;True;True;False;False;False;False
3972;WN7mdpRUTsA;dEV0tL8H41g;False;DisAgrTxt;No Music;0;0.999798821635323;-0.10855721;True;True;True;False;False;False;False
3972;WN7mdpRUTsA;osOJWO1Zwtw;False;DisAgrTxt;No Music;0;0.99979679624851;-0.09920439;True;True;True;False;False;False;False
3990;EZIug6yKCr4;DVP5iAezxp0;False;DisAgrMus;Non-Version;1;0.0009129655251831;0.29718068;True;True;True;False;False;False;False
3990;EZIug6yKCr4;FcMpTeOR3_c;False;MutUnc;Non-Version;1;0.528459614897671;0.23869072;True;True;True;False;False;False;False
3990;EZIug6yKCr4;HILPMnPXrzw;False;MutUnc;Non-Version;1;0.514946502736791;0.2251918;True;True;True;False;False;False;False
3990;EZIug6yKCr4;IogEtFTO800;False;DisAgrTxt;Non-Version;1;0.999799021029308;-0.029179284;True;True;True;False;False;False;False
3990;EZIug6yKCr4;SHLGpDOIhMs;False;DisAgrTxt;Non-Version;1;0.998791816875465;-0.027758768;True;True;True;False;False;False;False
3990;EZIug6yKCr4;d3pekXRvw54;False;DisAgrMus;Non-Version;1;0.0006332940935118;0.29031438;True;True;True;False;False;False;False
3990;EZIug6yKCr4;pj_dy4oGr4E;False;DisAgrMus;Version;2;0.0543441552547664;0.56448776;True;True;True;False;False;False;False
3990;EZIug6yKCr4;s7Qob5zr2Bk;False;MutUnc;Non-Version;1;0.487958789194731;0.22806504;True;True;True;False;False;False;False
3990;EZIug6yKCr4;werYmxcT8_k;False;DisAgrTxt;Non-Version;1;0.999804039073289;-0.05268144;True;True;True;False;False;False;False
4148;pPaDcTnXs6s;-lDuh9wKo-s;False;DisAgrTxt;Version;2;0.999804223777176;-0.054040436;True;True;True;False;False;False;False
4148;pPaDcTnXs6s;HNa1dR-3IRo;False;DisAgrTxt;Version;2;0.999804204829234;-0.025077276;True;True;True;False;False;False;False
4148;pPaDcTnXs6s;UmXHkL3xiMU;False;MutUnc;Non-Version;1;0.568984451757479;0.24715403;True;True;True;False;False;False;False
4148;pPaDcTnXs6s;Vc2sPdPyyrs;False;MutUnc;Non-Version;1;0.539627604263431;0.2763547;True;True;True;False;False;False;False
4148;pPaDcTnXs6s;afzmwAKUppU;False;DisAgrMus;Non-Version;1;0.0006547254695481;0.0951208;True;True;True;False;False;False;False
4148;pPaDcTnXs6s;nScV1qu-MZQ;False;DisAgrMus;Non-Version;1;0.150711117751692;0.26378953;True;True;True;False;False;False;False
4148;pPaDcTnXs6s;o8hPQye8H4I;False;DisAgrTxt;Version;2;0.999804074103836;-0.030084105;True;True;True;False;False;False;False
4148;pPaDcTnXs6s;ppcZi4JGqYg;False;DisAgrMus;Non-Version;1;0.0183133559448477;0.13783608;True;True;True;False;False;False;False
4148;pPaDcTnXs6s;vgpcEYkj0hQ;False;MutUnc;Non-Version;1;0.583346408670966;0.25061283;True;True;True;False;False;False;False
4237;xzhNRwsebfE;KIvz5zYXCoI;False;MutUnc;Non-Version;1;0.330357826931493;0.17765465;True;True;True;False;False;False;False
4237;xzhNRwsebfE;Q7EM8Vlz9-I;False;DisAgrTxt;Non-Version;1;0.999804717828902;-0.0906;True;True;True;False;False;False;False
4237;xzhNRwsebfE;VPJBEO5b6y0;False;DisAgrTxt;Non-Version;1;0.999804694831945;-0.0945773;True;True;True;False;False;False;False
4237;xzhNRwsebfE;VlTGRnU6h4w;False;DisAgrTxt;No Music;0;0.999803105803372;-0.13152993;True;True;True;False;False;False;False
4237;xzhNRwsebfE;_USoCzMd23Q;False;DisAgrMus;Non-Version;1;0.0006146305352883;0.44896516;True;True;True;False;False;False;False
4237;xzhNRwsebfE;bGbYWufqPyY;False;DisAgrMus;Version;2;0.0069208902587323;0.5050507;True;True;True;False;False;False;False
4237;xzhNRwsebfE;dzJfu2wX0Ck;False;DisAgrMus;Version;2;0.0006150886526998;0.47740364;True;True;True;False;False;False;False
4237;xzhNRwsebfE;psT_XFDTjHs;False;MutUnc;Non-Version;1;0.521674642022881;0.12612313;True;True;True;False;False;False;False
4237;xzhNRwsebfE;v4lmrepq6QA;False;MutUnc;Non-Version;1;0.309205549642904;0.35969272;True;True;True;False;False;False;False
4478;W68CZUT6FaE;CbHeVxjergo;False;MutUnc;Non-Version;1;0.833097882142891;0.35571685;True;True;True;False;False;False;False
4478;W68CZUT6FaE;K7UGaydx7NI;False;DisAgrMus;Non-Version;1;0.0006152465162962;0.3069687;True;True;True;False;False;False;False
4478;W68CZUT6FaE;P1O3OlRzphE;False;DisAgrMus;Match;3;0.000615159444459;0.5575936;True;True;True;False;False;False;False
4478;W68CZUT6FaE;SSnw1JaL2uA;False;MutUnc;Non-Version;1;0.438364943219928;0.19207436;True;True;True;False;False;False;False
4478;W68CZUT6FaE;TD9NMeYtADg;False;MutUnc;Non-Version;1;0.313566229243288;0.21091446;True;True;True;False;False;False;False
4478;W68CZUT6FaE;Xa6kiUj5fM0;False;DisAgrTxt;No Music;0;0.999804517096163;-0.033031184;True;True;True;False;False;False;False
4478;W68CZUT6FaE;dt7jfAe-DxY;False;DisAgrTxt;Version;2;0.999804166927849;-0.013561899;True;True;True;False;False;False;False
4478;W68CZUT6FaE;e4VBEG17U0E;False;DisAgrTxt;No Music;0;0.999804352723811;-0.05778816;True;True;True;False;False;False;False
4478;W68CZUT6FaE;nMIHEWGnpkk;False;DisAgrMus;Version;2;0.0006146230664206;0.506359;True;True;True;False;False;False;False
4504;HreJxxfzrMw;13oXf68zRcM;False;DisAgrMus;Non-Version;1;0.0006360648030204;0.28500766;True;True;True;False;False;False;False
4504;HreJxxfzrMw;3_TvpBwSZDM;False;DisAgrTxt;Non-Version;1;0.999795604981546;-0.1282899;True;True;True;False;False;False;False
4504;HreJxxfzrMw;OYYviOqGoJs;False;MutUnc;Non-Version;1;0.505471495423144;0.32255745;True;True;True;False;False;False;False
4504;HreJxxfzrMw;Q3Bp1QVVieM;False;MutUnc;Non-Version;1;0.457623876339332;0.43092328;True;True;True;False;False;False;False
4504;HreJxxfzrMw;_ywtW9MXRPA;False;MutUnc;Non-Version;1;0.370859285504353;0.24836393;True;True;True;False;False;False;False
4504;HreJxxfzrMw;ak0RnS-T5GQ;False;DisAgrTxt;Non-Version;1;0.999798957302247;-0.0952244;True;True;True;False;False;False;False
4504;HreJxxfzrMw;e2FkJ2cE4i4;False;DisAgrTxt;Non-Version;1;0.999804391055522;-0.04905788;True;True;True;False;False;False;False
4504;HreJxxfzrMw;snILjFUkk_A;False;DisAgrMus;Non-Version;1;0.160974386846862;0.4905648;True;True;True;False;False;False;False
4504;HreJxxfzrMw;wLm4PwYuF8I;False;DisAgrMus;Non-Version;1;0.151568789037368;0.50698334;True;True;True;False;False;False;False
4806;aWPi8PLo33o;qsQqCg5VH3Q;False;DisAgrTxt;No Music;0;0.0006189108429085;-0.04710998;True;True;True;False;False;False;False
4806;xMORbXArOc4;C9V7QNXaftI;False;DisAgrTxt;Version;2;0.999804379678036;-0.08940925;True;True;True;False;False;False;False
4806;xMORbXArOc4;DhaYYi-Vtt4;False;DisAgrMus;Version;2;0.0006908799785197;0.5386091;True;True;True;False;False;False;False
4806;xMORbXArOc4;H_yju_BPzQg;False;DisAgrMus;Non-Version;1;0.000613749396045;0.46204367;True;True;True;False;False;False;False
4806;xMORbXArOc4;P_lXJfdzEPY;False;DisAgrTxt;Non-Version;1;0.999802711162952;-0.029427249;True;True;True;False;False;False;False
4806;xMORbXArOc4;Q1vjzX0EoOI;False;MutUnc;Non-Version;1;0.526025134205583;0.19370553;True;True;True;False;False;False;False
4806;xMORbXArOc4;WmsxcAioNn8;False;MutUnc;Non-Version;1;0.492566161057356;0.20123556;True;True;True;False;False;False;False
4806;xMORbXArOc4;Ym0z62J-JZE;False;DisAgrTxt;Non-Version;1;0.999804037671937;-0.033209704;True;True;True;False;False;False;False
4806;xMORbXArOc4;dmcNbsLCpBQ;False;DisAgrMus;Non-Version;1;0.0006136066829272;0.4601055;True;True;True;False;False;False;False
4806;xMORbXArOc4;sEGPZBkziio;False;MutUnc;Non-Version;1;0.628410741758098;0.36887628;True;True;True;False;False;False;False
4844;roqqACI1ABY;7WDOGRKic1c;False;DisAgrMus;Match;3;0.055783846739891;0.70372164;True;True;True;False;False;False;False
4844;roqqACI1ABY;Bp6z4LOu49s;False;MutUnc;Non-Version;1;0.487492533650644;0.3200915;True;True;True;False;False;False;False
4844;roqqACI1ABY;EyN5Nsyyf2c;False;DisAgrTxt;No Music;0;0.99979851410485;-0.102503635;True;True;True;False;False;False;False
4844;roqqACI1ABY;M54QlTPgwzU;False;DisAgrMus;Match;3;0.0006142882321871;0.6717811;True;True;True;False;False;False;False
4844;roqqACI1ABY;Vjf-esIdxWc;False;MutUnc;Non-Version;1;0.535732079336174;0.24384259;True;True;True;False;False;False;False
4844;roqqACI1ABY;WpXbLckHTaQ;False;DisAgrTxt;No Music;0;0.999802899749293;-0.089713514;True;True;True;False;False;False;False
4844;roqqACI1ABY;lZaTGPjaoE4;False;DisAgrMus;Version;2;0.0007107010035273;0.67632484;True;True;True;False;False;False;False
4844;roqqACI1ABY;rI1RVub4wZw;False;DisAgrTxt;No Music;0;0.99979821697506;-0.06382379;True;True;True;False;False;False;False
4844;roqqACI1ABY;xgP7eOoPAEU;False;MutUnc;Non-Version;1;0.516358462051201;0.27604812;True;True;True;False;False;False;False
4931;E5sVhFnrlTw;1oAb4LqUvas;False;DisAgrMus;Version;2;0.400454787678125;0.7863143;True;True;True;False;False;False;False
4931;E5sVhFnrlTw;4NS9twZ2-n8;False;DisAgrTxt;Version;2;0.999804446721056;-0.093667164;True;True;True;False;False;False;False
4931;E5sVhFnrlTw;DmkCTTM-4J4;False;MutUnc;Non-Version;1;0.334598780319191;0.18185197;True;True;True;False;False;False;False
4931;E5sVhFnrlTw;NSjOplY8GCw;False;DisAgrTxt;Non-Version;1;0.999366270882293;-0.10453837;True;True;True;False;False;False;False
4931;E5sVhFnrlTw;Wh8Bgp7bO3I;False;DisAgrMus;Version;2;0.305170306083327;0.704878;True;True;True;False;False;False;False
4931;E5sVhFnrlTw;YwnOSpg__84;False;MutUnc;Non-Version;1;0.375769453442897;0.21924253;True;True;True;False;False;False;False
4931;E5sVhFnrlTw;ZFWC4SiZBao;False;DisAgrMus;Non-Version;1;0.0006214214081047;0.7164221;True;True;True;False;False;False;False
4931;E5sVhFnrlTw;mvqWiR8xYzc;False;DisAgrTxt;Non-Version;1;0.999801215676067;-0.10446348;True;True;True;False;False;False;False
4931;E5sVhFnrlTw;p4zbS8pciTU;False;MutUnc;Non-Version;1;0.307921058748272;0.34657887;True;True;True;False;False;False;False
4951;yHXx3eh5FRA;3ExWsVFJlFo;False;MutUnc;Non-Version;1;0.366793921984436;0.15515278;True;True;True;False;False;False;False
4951;yHXx3eh5FRA;6W5pq4bIzIw;False;DisAgrMus;Version;2;0.0006155984471358;0.63042086;True;True;True;False;False;False;False
4951;yHXx3eh5FRA;T8kOzzfnpP4;False;DisAgrTxt;Non-Version;1;0.999804679468096;-0.13477018;True;True;True;False;False;False;False
4951;yHXx3eh5FRA;_eGcCdXNAtI;False;DisAgrTxt;Non-Version;1;0.99980418261207;-0.16791257;True;True;True;False;False;False;False
4951;yHXx3eh5FRA;msBJgkxKRlM;False;MutUnc;Non-Version;1;0.450109870584991;0.17960091;True;True;True;False;False;False;False
4951;yHXx3eh5FRA;oJdktl3kWK8;False;DisAgrMus;Version;2;0.0051790469425582;0.6644602;True;True;True;False;False;False;False
4951;yHXx3eh5FRA;pxAamoB0c0A;False;DisAgrTxt;Version;2;0.99980419185397;-0.13508503;True;True;True;False;False;False;False
4951;yHXx3eh5FRA;ww6ykF2ktaI;False;MutUnc;Non-Version;1;0.379643823019592;0.15626848;True;True;True;False;False;False;False
4951;yHXx3eh5FRA;yDT4YNM7vSU;False;DisAgrMus;Version;2;0.0006150376525033;0.6199088;True;True;True;False;False;False;False
4998;VP87KQOxOFc;-3ySQsCWkzY;False;DisAgrMus;Non-Version;1;0.0006167201004568;0.292118;True;True;True;False;False;False;False
4998;VP87KQOxOFc;647Vrn5_oSY;False;DisAgrMus;Version;2;0.069468170427327;0.58116406;True;True;True;False;False;False;False
4998;VP87KQOxOFc;A3rWtrxknkw;False;DisAgrMus;Version;2;0.0009234883123621;0.57834274;True;True;True;False;False;False;False
4998;VP87KQOxOFc;ARLNlTJyk3I;False;DisAgrTxt;Non-Version;1;0.999803407826445;-0.01613239;True;True;True;False;False;False;False
4998;VP87KQOxOFc;Ul0uJfhywW8;False;MutUnc;Non-Version;1;0.477742315298889;0.17364566;True;True;True;False;False;False;False
4998;VP87KQOxOFc;_JFfvSQrNIg;False;MutUnc;Non-Version;1;0.525012206193291;0.17649059;True;True;True;False;False;False;False
4998;VP87KQOxOFc;gdLlKodowTk;False;DisAgrTxt;Non-Version;1;0.999798030071609;-0.02540296;True;True;True;False;False;False;False
4998;VP87KQOxOFc;jLy-4eyFs6Q;False;MutUnc;Non-Version;1;0.586622901040042;0.18529797;True;True;True;False;False;False;False
4998;VP87KQOxOFc;mP5c4j6iwJ4;False;DisAgrTxt;Non-Version;1;0.999803072852954;-0.020636981;True;True;True;False;False;False;False
